Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure
;10.900828123092651;12.106532096862793;10.0;2.288754463195801;-2.106532096862793;10.906712055206299;40.98160934448242;40.0;5.026538848876953;-0.9816093444824219;0.0;-41.59584426879883;0.7346405982971191;1.0;96.21993255615234;0.0;10.387919187545776;0.6957924365997314;;;;;;;;10.115411758422852;13.09792709350586;10.0;2.1467466354370117;-3.0979270935058594;10.119563817977905;37.7851448059082;40.0;4.240192413330078;2.214855194091797;0.0;-37.80327606201172;0.5714294910430908;1.076923131942749;84.27388763427734;0.0;10.123570680618286;0.5705038905143738;;;;;;
;11.921108484268188;11.261309623718262;10.0;2.1308488845825195;-1.2613096237182617;11.926793575286865;40.108150482177734;40.0;4.671741485595703;-0.10815048217773438;0.0;-41.05488204956055;0.7848083972930908;1.0399999618530273;95.83133697509766;0.0;10.908949136734009;0.6656423807144165;;;;;;;;11.142953872680664;12.056946754455566;10.0;1.962031364440918;-2.0569467544555664;11.146682500839233;38.45189666748047;40.0;3.863758087158203;1.5481033325195312;0.0;-38.46873474121094;0.6341993808746338;1.0370370149612427;86.20689392089844;0.0;11.147799253463745;0.5198778510093689;;;;;;
;13.937172174453735;11.743756294250488;10.0;1.8489675521850586;-1.7437562942504883;13.942461252212524;40.05525207519531;40.0;4.090274810791016;-0.0552520751953125;0.0;-40.176429748535156;0.8351185321807861;1.0196079015731812;95.46092987060547;0.0;11.927850723266602;0.7670074701309204;;;;;;;;12.162878036499023;11.186603546142578;10.0;1.8075332641601562;-1.1866035461425781;12.166366338729858;39.02012252807617;40.0;3.5564308166503906;0.9798774719238281;0.0;-39.035125732421875;0.6697802543640137;1.1034482717514038;86.83473205566406;0.0;12.166975021362305;0.4776908755302429;;;;;;
;14.95182204246521;11.083233833312988;10.0;1.746607780456543;-1.0832338333129883;14.95448088645935;40.41693878173828;40.0;3.8790130615234375;-0.41693878173828125;0.0;-40.11572265625;0.8850436210632324;1.0566037893295288;96.93643951416016;0.0;13.943135261535645;0.797185480594635;;;;;;;;13.182148694992065;11.231748580932617;10.0;1.6771583557128906;-1.2317485809326172;13.183281183242798;39.039031982421875;40.0;3.288013458251953;0.960968017578125;0.0;-39.055049896240234;0.7192409038543701;1.0666667222976685;86.603515625;0.0;13.187001705169678;0.589084804058075;;;;;;
;15.962685823440552;10.489422798156738;10.0;1.6444616317749023;-0.4894227981567383;15.964329242706299;40.71968460083008;40.0;3.682392120361328;-0.7196846008300781;0.0;-40.47425079345703;0.9348635673522949;1.0370370149612427;96.55789184570312;0.0;14.95568299293518;0.8714316487312317;;;;;;;;14.198078632354736;11.486095428466797;10.0;1.5638093948364258;-1.4860954284667969;14.198770999908447;38.94243621826172;40.0;3.062580108642578;1.0575637817382812;0.0;-38.96024703979492;0.7695941925048828;1.0322580337524414;86.38743591308594;0.0;14.201103925704956;0.6851803064346313;;;;;;
;16.979811906814575;9.961421012878418;10.0;1.5535526275634766;0.03857898712158203;16.983175039291382;40.965240478515625;40.0;3.5019798278808594;-0.965240478515625;0.0;-40.77650451660156;0.9850871562957764;1.0181818008422852;96.19589233398438;0.0;15.964789628982544;0.8199236392974854;;;;;;;;14.710911512374878;11.505830764770508;10.0;1.510305404663086;-1.5058307647705078;14.713257074356079;38.92292785644531;40.0;2.9560165405273438;1.0770721435546875;0.0;-38.93906784057617;0.819948673248291;1.0909091234207153;88.71990203857422;0.0;14.714182615280151;0.7942928075790405;;;;;;
;17.997885704040527;10.058366775512695;10.0;1.472452163696289;-0.05836677551269531;18.00329613685608;40.88001251220703;40.0;3.361919403076172;-0.8800125122070312;0.0;-41.015995025634766;1.0350573062896729;1.0526316165924072;95.84938049316406;0.0;16.98464059829712;0.7737215757369995;;;;;;;;15.230279445648193;11.518956184387207;10.0;1.4620552062988281;-1.518956184387207;15.233294248580933;38.72480392456055;40.0;2.8585968017578125;1.2751960754394531;0.0;-38.73804473876953;0.8702747821807861;1.058823585510254;88.45208740234375;0.0;15.23482894897461;0.7678407430648804;;;;;;
;19.017481803894043;10.30444049835205;10.0;1.409623146057129;-0.3044404983520508;19.021185874938965;40.71430206298828;40.0;3.2174453735351562;-0.7143020629882812;0.0;-40.92792892456055;1.0851306915283203;1.034482717514038;97.19313049316406;0.0;18.00389862060547;0.8370943069458008;;;;;;;;16.242355823516846;11.726727485656738;10.0;1.3749685287475586;-1.7267274856567383;16.24398446083069;38.5078125;40.0;2.685375213623047;1.4921875;0.0;-38.5239372253418;0.9219610691070557;1.1111111640930176;88.0952377319336;0.0;16.245810985565186;0.841376543045044;;;;;;
;19.5360107421875;10.349394798278809;10.0;1.3881101608276367;-0.3493947982788086;19.538970232009888;40.66030502319336;40.0;3.1767044067382812;-0.6603050231933594;0.0;-40.75926208496094;1.1349375247955322;1.0666667222976685;96.84037780761719;0.0;19.02327036857605;0.894050657749176;;;;;;;;18.252663373947144;12.07225513458252;10.0;1.2292566299438477;-2.0722551345825195;18.256622076034546;39.16827392578125;40.0;2.3967666625976562;0.83172607421875;0.0;-39.18109130859375;0.9701545238494873;1.0810810327529907;87.96295928955078;0.0;18.25732398033142;0.750633180141449;;;;;;
;20.047765254974365;10.390569686889648;10.0;1.3638782501220703;-0.39056968688964844;20.051052570343018;40.484310150146484;40.0;3.1247634887695312;-0.4843101501464844;0.0;-40.704952239990234;1.185413122177124;1.049180269241333;96.5018081665039;0.0;19.540072441101074;0.96853107213974;;;;;;;;18.77006483078003;12.071492195129395;10.0;1.1973724365234375;-2.0714921951293945;18.773215770721436;39.34086227416992;40.0;2.3342666625976562;0.6591377258300781;0.0;-39.35209655761719;1.0201609134674072;1.0526316165924072;89.98875427246094;0.0;18.77453875541687;0.8347245454788208;;;;;;
